Order;Customer;Product;Sales_Value;Quantity_Sold;Shipping_Cost
IN-2013-64865;AS-10135;TEC-MA-10002680;93177;3;116.18
MX-2014-156867;RB-19435;FUR-BO-10000624;1867136;8;116.17
CA-2012-156566;EM-13960;TEC-PH-10001817;5728;2;116.14
CA-2012-120677;BD-11320;FUR-CH-10002320;256784;8;116.03
IN-2014-43263;NM-18445;TEC-AC-10002884;378405;5;115.98
US-2014-117275;MC-18130;TEC-PH-10002904;1019904;4;115.81
IN-2014-41485;JH-16180;TEC-CO-10000953;72042;2;115.78
US-2011-117968;RS-19420;FUR-CH-10002335;113335;5;115.77
US-2011-157385;SC-20095;FUR-CH-10000595;38144;2;115.76
US-2011-115315;LD-17005;FUR-CH-10004755;394704;6;115.72
IN-2014-34128;KN-16450;FUR-TA-10001531;135495;5;115.68
ES-2011-2132896;MM-18280;TEC-PH-10000705;53277;7;115.66
IN-2011-10265;KH-16330;TEC-CO-10001472;95616;4;115.56
MX-2013-120453;TB-21175;OFF-AP-10002625;111156;6;115.53
IN-2011-76625;SP-20620;TEC-CO-10003342;189954;6;115.5
MX-2011-103345;DK-12895;TEC-CO-10001468;84678304;4;115.47
IT-2011-1111988;XP-21865;TEC-MA-10003743;640725;5;115.47
IN-2011-67784;AO-10810;TEC-PH-10004664;1725057;3;115.38
NG-2013-1440;SC-10680;TEC-EPS-10000689;10197;6;115.37
MX-2012-113474;TS-21430;OFF-AP-10002536;6992;2;115.32
ES-2014-4673578;RD-19660;FUR-TA-10002497;868959;3;115.27
IN-2013-62296;DB-13405;TEC-MA-10002392;70068;4;115.26
CA-2011-160766;DM-13015;FUR-TA-10001039;464292;9;115.24
CA-2014-154074;BW-11110;FUR-CH-10002331;569568;2;115.19
ES-2013-2700361;LC-16930;TEC-CO-10002857;1011738;7;115.18
ES-2012-3208808;SK-19990;FUR-CH-10003114;486324;3;115.12
ES-2013-3621706;CK-12205;FUR-CH-10002585;94722;2;115.11
ES-2013-4827951;DM-12955;FUR-CH-10003114;72048;5;114.97
CA-2012-155306;GA-14515;OFF-AP-10002651;144765;5;114.8
CA-2012-130659;MS-17365;TEC-PH-10004586;179975;5;114.77
ES-2013-5885216;RM-19375;OFF-ST-10001758;1523664;8;114.71
SA-2011-3110;RL-9615;TEC-SAM-10004785;12723;2;114.7
IN-2011-33589;GG-14650;TEC-PH-10004261;41337;3;114.66
CA-2014-119284;TS-21205;TEC-PH-10000560;2239936;8;114.65
MX-2014-142825;KB-16240;FUR-BO-10004425;18207;7;114.61
ES-2013-5749942;CS-12400;TEC-PH-10004879;387396;6;114.52
MX-2013-128741;NP-18670;TEC-AC-10003955;65072;4;114.47
IN-2011-86278;NH-18610;TEC-AC-10004018;90096;8;114.38
ES-2011-5610862;JH-16180;TEC-PH-10002035;639;1;114.36
CA-2013-136924;ES-14080;TEC-PH-10002262;380864;8;114.36
IN-2012-50788;SC-20845;TEC-MA-10002389;76293;7;114.31
HU-2011-1380;ER-3855;TEC-CAN-10004354;5886;4;114.15
IN-2013-17699;TB-21400;FUR-CH-10001322;14283;3;114.14
IN-2012-29571;MD-17860;TEC-PH-10001457;31875;5;114.05
TU-2012-800;MA-7560;FUR-HON-10003871;73836;2;114.04
CG-2013-4760;MG-7680;OFF-FEL-10001865;109104;8;114.02
UP-2012-5960;HG-4845;OFF-CUI-10003409;49683;1;113.97
ES-2011-3186072;CA-12265;TEC-CO-10001596;114075;3;113.95
ES-2011-4240706;BS-11590;TEC-PH-10004263;6452775;5;113.86
MX-2014-130890;MH-17290;FUR-CH-10000885;735408;3;113.84
IT-2012-4790620;MG-17680;TEC-CO-10000013;780423;7;113.83
ES-2013-2062612;CC-12685;OFF-ST-10002566;182898;9;113.75
CA-2012-153381;DE-13255;FUR-CH-10000988;14081;10;113.71
IT-2013-4354136;EH-14005;OFF-ST-10000952;573615;5;113.7
MX-2012-117429;CP-12085;TEC-AC-10000501;51966;3;113.63
ID-2013-67539;BV-11245;FUR-CH-10002061;1142064;3;113.51
PL-2013-6230;PB-8805;OFF-KIT-10003611;11403;2;113.5
CA-2013-112585;RW-19630;OFF-AP-10003849;71564;2;113.49
IN-2011-51943;AR-10345;FUR-BO-10003945;3140046;3;113.45
IN-2011-42759;TH-21235;TEC-PH-10001428;359235;5;113.45
CA-2014-142090;SC-20380;FUR-TA-10001889;1781682;7;113.45
ES-2013-5802089;DP-13000;OFF-AR-10001461;307152;6;113.42
IN-2014-42808;PB-18805;OFF-AP-10004711;208032;4;113.36
ES-2012-5327329;EB-14110;TEC-PH-10002296;6825;5;113.33
MX-2014-160255;KD-16270;FUR-CH-10000430;64008;7;113.33
IN-2013-50074;MV-18190;OFF-ST-10001357;1603314;9;113.3
US-2012-108567;LS-17245;OFF-AP-10003308;911328;6;113.26
ID-2014-16474;FH-14365;OFF-AP-10001305;12743625;5;113.16
ES-2014-5554891;BN-11515;TEC-CO-10003268;4445415;3;113.12
MX-2013-145303;DL-13330;TEC-MA-10004956;45952;4;113.1
MX-2011-130148;AW-10840;TEC-CO-10003160;151220952;6;113.03
IN-2011-78263;BF-11215;TEC-MA-10002941;121086;7;113.03
US-2014-133200;DB-13555;OFF-ST-10001932;77268;5;113.03
MX-2014-124744;MY-18295;FUR-BO-10001739;27552;1;113.01
IT-2014-4213586;CR-12730;FUR-BO-10001943;1052433;3;112.98
ES-2012-3424900;NS-18505;FUR-FU-10004608;274995;9;112.98
CA-2012-161452;CA-11965;FUR-CH-10003973;892224;3;112.94
IT-2012-4844477;SS-20140;FUR-BO-10001039;985824;6;112.85
ID-2014-48961;BT-11440;OFF-AP-10004964;24080925;5;112.77
IN-2014-46875;AP-10915;FUR-CH-10002573;930;2;112.76
MX-2014-160311;MP-17965;TEC-AC-10003955;130144;8;112.72
MX-2011-158491;TT-21070;FUR-CH-10002033;50784;2;112.71
IR-2014-7430;JC-5385;FUR-HON-10001689;91878;2;112.71
CA-2014-152135;MG-17650;TEC-PH-10003505;44544;8;112.65
SA-2011-1130;HR-4770;TEC-ENE-10000154;154998;6;112.63
ZA-2014-7540;DB-3615;FUR-IKE-10002894;218034;6;112.59
ES-2011-1611223;TB-21625;TEC-CO-10002583;9639;5;112.58
MX-2012-126326;RF-19840;TEC-PH-10004196;7668;3;112.53
MX-2013-118990;ME-18010;TEC-CO-10002110;67219292;7;112.51
ES-2014-3977309;DL-13315;FUR-CH-10004774;32214;7;112.49
ID-2013-74007;MS-17770;FUR-TA-10000962;3232845;5;112.49
ID-2012-86957;BM-11785;TEC-MA-10001248;724536;4;112.48
IN-2013-79530;AA-10645;TEC-CO-10001382;62145;5;112.46
MX-2014-145366;HL-15040;FUR-TA-10003254;138768;5;112.46
PL-2014-9640;JK-6120;FUR-OFF-10000303;85896;6;112.45
ES-2014-4363806;SS-20590;OFF-ST-10003266;61389;3;112.4
CA-2011-121629;BT-11680;TEC-MA-10004679;99885;5;112.39
IN-2013-61127;KB-16585;FUR-BO-10002462;12393;3;112.36
US-2011-165659;LT-17110;TEC-PH-10002563;88193;7;112.32
ID-2012-74630;SB-20185;OFF-AP-10002675;743265;3;112.21
ES-2011-3862536;HD-14785;OFF-AP-10004512;511623;1;112.2
ID-2012-14262;EM-14065;TEC-AC-10004414;1162485;5;112.2
CA-2011-136399;CC-12100;TEC-PH-10004977;627168;4;112.2
IN-2014-48611;SC-20380;TEC-CO-10003951;121845;5;112.17
IN-2013-65677;HD-14785;OFF-AP-10002371;3954;4;112.06
IN-2014-66965;EG-13900;OFF-AP-10001503;1393875;5;112.03
ID-2011-83982;SW-20455;TEC-CO-10001196;767952;4;111.94
ES-2014-5249912;SD-20485;OFF-ST-10001758;10581;5;111.93
ID-2013-38748;MJ-17740;TEC-MA-10001127;77085;5;111.87
ES-2013-1183139;TB-21190;OFF-SU-10001578;38472;8;111.82
MO-2014-4870;GH-4425;TEC-MOT-10001244;104022;6;111.81
IN-2014-51222;MO-17800;FUR-CH-10000602;13806;3;111.78
CA-2013-131737;GZ-14470;FUR-FU-10004306;9715;5;111.76
MX-2013-136826;MM-18055;TEC-PH-10003457;87024;2;111.75
MX-2011-155257;JH-16180;TEC-PH-10002387;58392;6;111.69
ES-2014-4489967;TH-21100;OFF-AP-10004041;832842;3;111.64
ID-2013-70122;AD-10180;FUR-TA-10001386;22764825;5;111.63
ES-2013-3948146;AG-10390;OFF-AP-10001099;153333;3;111.59
IT-2012-5602177;AA-10480;TEC-CO-10002157;18944205;7;111.55
ES-2012-1951025;MG-18205;FUR-BO-10003126;10872;3;111.52
MX-2012-124401;SB-20185;TEC-CO-10000043;63580584;3;111.48
IT-2013-3657245;AG-10675;FUR-TA-10000323;816264;2;111.46
ES-2012-2814022;MY-18295;FUR-TA-10002041;1676259;6;111.45
SF-2014-9660;GB-4575;FUR-SAF-10003745;54864;4;111.36
ID-2013-23299;TT-21220;TEC-PH-10003954;7703064;6;111.35
IT-2014-2700287;PA-19060;TEC-CO-10003083;119256;4;111.3
SF-2013-9550;CA-2775;OFF-TEN-10003089;5328;4;111.26
ES-2012-2223892;KE-16420;OFF-ST-10001758;42324;4;111.25
SF-2012-9340;CP-2085;OFF-BIN-10000711;3549;14;111.24
MX-2012-148054;CV-12295;FUR-BO-10002325;659424;4;111.23
ES-2013-1012206;PG-18895;TEC-MA-10004772;62118;2;111.2
IT-2012-3898224;Dl-13600;FUR-BO-10000022;762075;5;111.18
IN-2014-63206;DV-13465;FUR-BO-10000210;109422;3;111.17
MX-2014-124744;MY-18295;FUR-BO-10003438;57596;7;111.15
ES-2014-5467236;SP-20545;TEC-PH-10003713;78591;5;111.08
ES-2013-2003988;SW-20755;OFF-AR-10001110;45066;14;111.07
IN-2012-40225;HJ-14875;TEC-CO-10002697;1017927;3;111.07
NI-2012-3590;PO-9180;TEC-EPS-10002958;280872;8;111.07
IN-2012-35850;JM-15265;FUR-CH-10000994;911358;7;110.99
ID-2013-80314;CK-12205;OFF-AP-10002629;1287432;4;110.99
ES-2014-3856656;AB-10015;TEC-CO-10002242;154344;8;110.96
ES-2013-2934598;CC-12100;TEC-CO-10004365;7233;2;110.92
IN-2013-76835;RA-19285;FUR-BO-10001934;109134;3;110.88
IN-2013-28892;CK-12595;FUR-BO-10001216;629424;4;110.85
US-2014-152744;NC-18535;FUR-CH-10001897;970048;4;110.83
IN-2014-48814;ME-17320;FUR-BO-10000655;1109052;3;110.81
CA-2011-153850;TH-21100;TEC-PH-10002584;1502376;4;110.8
ES-2011-2075610;JL-15130;OFF-AP-10003702;222399;5;110.73
CG-2014-3470;GZ-4470;FUR-SAU-10004137;116748;6;110.7
ES-2012-1787346;BF-11170;OFF-ST-10004020;735048;4;110.67
CA-2012-124975;MG-17875;FUR-TA-10002645;796425;7;110.67
MX-2012-131527;MC-17635;FUR-BO-10002214;4516;4;110.63
ID-2012-78515;CC-12685;TEC-CO-10001766;1431135;5;110.6
AG-2011-8180;RO-9780;OFF-ELD-10000845;39396;2;110.6
ID-2014-43690;LS-16945;FUR-TA-10001549;9510426;6;110.58
ES-2014-5665621;JE-15745;TEC-CO-10000854;129762;9;110.57
ZA-2013-8130;JK-5730;OFF-ELD-10001694;102336;8;110.53
US-2011-133130;AR-10570;TEC-PH-10000990;485856;8;110.51
ES-2012-4899743;AJ-10945;FUR-CH-10000546;257094;6;110.51
IN-2012-48338;JJ-15760;OFF-AP-10001322;3421467;7;110.5
ID-2012-85053;TS-21505;TEC-MA-10000172;724248;4;110.5
ES-2014-1181938;AB-10015;TEC-CO-10002962;1822536;6;110.48
MX-2012-134978;DM-12955;TEC-AC-10000890;8632;5;110.47
IT-2013-4649004;BF-11080;FUR-CH-10004774;9204;4;110.43
US-2013-164119;TC-20980;TEC-PH-10002774;1022256;4;110.37
IN-2013-48394;RB-19570;OFF-ST-10003547;44037;10;110.34
MX-2011-118780;DB-13210;FUR-CH-10003109;38176;4;110.33
IN-2011-33904;RR-19315;OFF-AP-10002793;113916;2;110.3
IN-2012-10013;JM-15250;TEC-CO-10000447;205254;6;110.29
MX-2014-109064;AB-10255;OFF-AP-10000800;149744;4;110.27
US-2012-165512;VS-21820;FUR-CH-10002880;602651;7;110.27
US-2014-140410;KB-16600;FUR-TA-10000671;967552;2;110.24
US-2014-167318;GZ-14545;TEC-AC-10003870;164995;5;110.23
IN-2013-25112;Co-12640;FUR-BO-10002819;6129;5;110.14
ES-2014-2039034;JW-15220;OFF-ST-10004489;1250235;7;110.1
ES-2014-2943839;BM-11650;FUR-BO-10000820;598104;4;110.03
MX-2014-156916;SW-20755;FUR-BO-10003768;5556;5;109.97
IN-2014-70738;RB-19465;TEC-PH-10001917;18135;13;109.95
MG-2014-9160;AM-360;OFF-HAM-10000312;50013;1;109.91
ID-2013-12624;JJ-15760;FUR-TA-10003954;1269912;2;109.86
ID-2014-15186;JK-15730;TEC-PH-10002991;14314725;3;109.86
ES-2014-5317155;AS-10285;TEC-CO-10003800;16219275;5;109.83
CA-2011-107818;MC-17275;FUR-CH-10000454;97592;5;109.81
IN-2011-27968;Dl-13600;TEC-PH-10001751;159111;3;109.8
IN-2014-37040;CJ-11875;TEC-CO-10003589;89874;3;109.79
MX-2011-104892;DP-13105;FUR-TA-10001306;1707264;6;109.74
CA-2013-152247;MA-17995;FUR-CH-10001215;1603136;4;109.67
CA-2012-9650;AA-480;OFF-HAM-10004917;108468;2;109.66
US-2014-135503;BW-11200;TEC-CO-10003158;99325408;7;109.64
ES-2012-2677676;DB-13615;TEC-AC-10003415;101664;4;109.62
ES-2012-3750420;MG-17680;TEC-AC-10001100;12366;5;109.61
IN-2014-75918;BS-11665;TEC-MA-10003314;47628;6;109.58
ID-2014-56752;DB-13660;OFF-AP-10000729;2525184;8;109.57
IN-2013-34268;LC-16870;FUR-CH-10001271;184572;4;109.52
ES-2013-2310454;RA-19885;OFF-AP-10000802;552204;2;109.48
ID-2013-35080;RD-19720;TEC-MA-10003492;120825;5;109.42
MX-2011-148495;SM-20950;TEC-CO-10001595;52640508;3;109.36
MX-2012-105718;JG-15160;TEC-PH-10003945;100098;9;109.34
CA-2013-164399;DW-13480;FUR-TA-10003392;674352;3;109.32
CA-2012-119879;SS-20410;FUR-TA-10002958;1252704;8;109.3
IN-2013-37222;Dl-13600;TEC-MA-10003178;884952;8;109.29
RS-2011-7040;JK-5730;OFF-HOO-10003653;56922;1;109.27
IN-2012-59433;MZ-17335;FUR-CH-10003097;461484;4;109.26
IT-2014-4180265;LW-16990;TEC-PH-10000493;765;2;109.25
ES-2013-5365330;TB-21595;OFF-AR-10003066;37002;14;109.19
ES-2011-1640672;KH-16630;TEC-PH-10001432;58392;8;109.14
MX-2011-111255;RA-19915;FUR-BO-10001498;164844;6;109.13
ES-2014-1035204;MG-17875;TEC-PH-10003492;110016;6;109.11
US-2013-139283;DV-13045;OFF-ST-10000619;630336;8;109.11
MX-2014-103758;TA-21385;TEC-CO-10003655;12587774;5;109.02
CA-2014-147207;TS-21655;FUR-TA-10002958;91343;5;108.98
MX-2011-127782;MC-17425;TEC-CO-10004831;8725514;5;108.91
MX-2013-151617;DL-13495;FUR-CH-10001784;52776;9;108.89
ES-2012-1484906;CD-11980;FUR-CH-10001150;462834;6;108.86
MX-2014-145527;DB-13360;FUR-BO-10002992;4832;2;108.85
IN-2014-67007;JP-15460;TEC-AC-10002244;461052;2;108.84
IN-2013-82771;KD-16495;FUR-FU-10001144;40296;8;108.83
IN-2011-47589;TH-21550;TEC-CO-10001157;262278;2;108.82
US-2011-137869;CV-12295;FUR-TA-10003954;118472;4;108.8
ES-2014-5631536;EM-14200;TEC-PH-10002296;9555;7;108.73
IT-2014-5928156;BT-11440;TEC-CO-10004563;73539;6;108.64
IN-2011-46728;KB-16600;TEC-CO-10003777;78561;3;108.6
AU-2012-6590;SK-9990;TEC-NOK-10002555;100098;6;108.48
IN-2014-53070;BE-11455;FUR-FU-10002246;6426336;8;108.46
ID-2011-72894;PS-18970;FUR-FU-10000815;40128;10;108.34
IN-2012-36396;RD-19900;FUR-BO-10001934;145512;4;108.33
ES-2014-4296634;HM-14860;OFF-AP-10001776;101034;4;108.27
ES-2012-1307059;JH-16180;FUR-BO-10004119;136272;8;108.25
SU-2014-4440;BD-1725;FUR-CHR-10001570;87024;1;108.23
ID-2013-69345;EM-13960;TEC-CO-10002283;78147;3;108.2
IN-2013-66776;NG-18430;TEC-AC-10004108;12321;5;108.16
ES-2014-2172414;PT-19090;TEC-PH-10004297;65535;5;108.11
IT-2012-2399688;BF-11020;TEC-CO-10002659;7575795;3;108.08
IN-2014-13709;GH-14485;FUR-BO-10003706;14817;10;108.02
ES-2012-4727188;TZ-21445;FUR-BO-10003103;1110267;3;108.01
IN-2013-51292;JL-15175;FUR-TA-10000038;1837206;3;107.98
ES-2013-2371724;DW-13480;TEC-AC-10004571;49764;2;107.94
IN-2013-27828;VT-21700;TEC-CO-10002526;142224;4;107.94
TU-2012-8730;TA-11385;FUR-OFF-10001132;988008;14;107.91
ES-2012-4138789;SG-20890;TEC-PH-10004105;116883;9;107.88
ES-2014-3499273;JB-16000;TEC-AC-10000007;76968;3;107.85
IN-2013-69961;Dl-13600;FUR-CH-10002573;1860;4;107.81
CA-2013-146206;KT-16480;TEC-PH-10000895;71996;5;107.79
IN-2011-35920;SC-20770;TEC-AC-10002649;38421;5;107.7
CA-2014-123491;JK-15205;OFF-AP-10002684;170212;14;107.69
IN-2014-14290;SR-20740;FUR-BO-10003046;1059237;3;107.68
MX-2011-137064;TP-21415;FUR-CH-10004095;61856;2;107.68
ES-2014-5925548;AA-10480;TEC-MA-10000331;160146;6;107.66
MX-2011-104794;BW-11065;TEC-CO-10000388;10639678;5;107.66
ES-2012-4263971;AB-10105;OFF-ST-10002555;714204;4;107.61
ES-2014-4381460;GK-14620;OFF-AP-10001138;47418;7;107.61
MX-2013-137855;BM-11140;OFF-AP-10004646;105138;3;107.57
IN-2013-56794;ES-14080;FUR-CH-10000027;8262;2;107.54
MX-2014-143161;LB-16735;OFF-AP-10000873;131838;7;107.49
MX-2011-135440;BS-11380;TEC-CO-10002063;9883194;5;107.47
IN-2012-48548;RB-19360;TEC-CO-10000269;9009;7;107.47
US-2014-118752;RK-19300;FUR-CH-10003353;60952;5;107.47
MX-2014-149622;DB-12910;OFF-ST-10000990;118764;9;107.46
CA-2013-118514;LC-17050;FUR-CH-10000015;8664;4;107.39
IN-2014-13954;AB-10600;FUR-BO-10000210;2042544;7;107.34
CA-2013-159891;BF-11170;OFF-BI-10003527;127099;1;107.34
MX-2012-146115;DP-13000;FUR-BO-10000728;165708;6;107.34
MX-2013-130302;SF-20965;TEC-AC-10002257;120554;7;107.33
ES-2013-2447615;JB-16000;TEC-CO-10001162;75732;2;107.28
IT-2014-2851933;JD-15895;TEC-MA-10003078;1096326;7;107.28
ID-2012-83149;JB-16045;FUR-BO-10004806;156762;6;107.17
ID-2011-47155;AR-10405;FUR-BO-10001749;61902;3;107.12
ID-2011-80230;KL-16645;TEC-CO-10004182;912456;4;107.1
ES-2014-2394101;GP-14740;TEC-MA-10001777;185955;7;107.08
IN-2011-51271;EH-13990;TEC-PH-10001002;96558;7;107.06
IN-2014-30880;LT-16765;TEC-MA-10001261;53568;2;107.01
ID-2014-19225;HL-15040;TEC-CO-10000208;141453;4;106.99
IT-2011-2876489;CB-12415;OFF-ST-10000922;799848;7;106.98
ES-2014-1054685;MH-17455;FUR-CH-10004774;82836;2;106.98
CA-2013-138968;FC-14335;FUR-CH-10000309;1352032;4;106.98
CA-2014-137449;ME-17725;FUR-TA-10002855;307314;3;106.95
IN-2012-75904;BW-11110;TEC-CO-10000679;56988;4;106.94
ID-2012-41520;MC-18100;FUR-CH-10002061;95172;4;106.93
CA-2013-156265;BF-11020;TEC-PH-10001918;333576;3;106.89
IN-2013-56227;HG-14965;FUR-BO-10004679;234684;6;106.88
ES-2014-2388184;JW-15955;TEC-AC-10001251;41475;7;106.87
CA-2014-158246;JB-15400;FUR-CH-10003061;215976;3;106.81
CA-2014-144484;CB-12025;OFF-AP-10004487;4066;5;106.72
MX-2014-157798;KN-16390;TEC-CO-10001309;75885924;3;106.69
ES-2012-4869643;TZ-21580;FUR-BO-10000967;1969596;6;106.68
MX-2014-168550;ZD-21925;TEC-CO-10002271;5901174;3;106.68
US-2014-159205;DB-12910;TEC-PH-10000526;67193;7;106.65
IN-2011-49276;DS-13180;TEC-CO-10000794;75678;2;106.64
MX-2014-166905;PT-19090;TEC-CO-10003420;164925488;7;106.62
ES-2013-4895029;MM-17260;OFF-ST-10003111;3888;9;106.53
IN-2014-71417;LD-17005;FUR-BO-10001708;5454;4;106.53
ID-2013-79432;JK-15325;FUR-CH-10001382;414666;7;106.5
UP-2012-4620;MW-8235;OFF-SME-10004553;39684;2;106.47
IN-2012-54134;LB-16735;TEC-CO-10003759;95517;3;106.42
IN-2014-47337;VB-21745;FUR-CH-10003965;91434;7;106.41
IN-2011-81308;ES-14080;OFF-AP-10000108;1245024;4;106.4
IN-2014-77689;SC-20050;TEC-CO-10000791;240;2;106.35
CG-2011-30;HR-4770;TEC-OKI-10000372;125004;4;106.35
IN-2014-22207;RE-19450;TEC-MA-10001711;6768;8;106.29
IN-2011-32581;MC-17605;FUR-BO-10001501;1112778;3;106.29
IN-2013-37537;MG-17650;OFF-AP-10003497;124128;4;106.27
ES-2012-1208415;BP-11050;FUR-BO-10002680;75006;5;106.25
ES-2013-3150546;KW-16435;TEC-CO-10004147;1536489;9;106.25
CA-2014-156776;JL-15505;TEC-PH-10002415;70788;3;106.23
ID-2013-83142;RP-19270;FUR-CH-10000470;55224;2;106.21
ES-2014-4297997;KA-16525;FUR-FU-10003219;68922;6;106.19
IN-2012-63143;JK-15625;OFF-SU-10001346;33243;7;106.18
ES-2013-5820516;DL-13495;OFF-AP-10000486;970272;2;106.15
ES-2014-1324878;RR-19315;FUR-BO-10003007;85428;7;106.08
ES-2013-1299121;NH-18610;FUR-BO-10000022;762075;5;106.01
ES-2012-5182504;DJ-13420;FUR-BO-10004254;1852875;5;106.01
ID-2014-31160;DM-13015;OFF-ST-10001755;71442;4;105.87
ES-2014-4673578;RD-19660;TEC-CO-10001633;88155;3;105.84
IT-2014-5410813;CM-11815;TEC-MA-10003927;724248;4;105.83
ES-2014-3066003;GW-14605;OFF-ST-10003455;1119582;6;105.82
IN-2014-21115;CA-11965;FUR-CH-10001684;12906;9;105.76
ES-2013-5802089;DP-13000;TEC-AC-10004753;364284;4;105.72
ID-2013-84717;PT-19090;TEC-MA-10004063;967032;6;105.72
EG-2013-4530;MT-8070;OFF-FEL-10001630;41562;2;105.71
ES-2014-5093967;BF-11275;TEC-MA-10004609;105825;4;105.7
TZ-2013-3060;HH-5010;OFF-FEL-10001541;74304;4;105.7
IN-2012-34324;RL-19615;TEC-CO-10004998;122031;7;105.66
IN-2011-19295;PJ-18835;FUR-BO-10001822;1302696;4;105.66
ID-2012-73146;HM-14980;OFF-AP-10000487;14173578;3;105.65
ES-2014-1474425;AP-10720;TEC-AC-10001566;171591;7;105.62
CA-2013-158694;AI-10855;OFF-ST-10001496;72076;4;105.59
IT-2013-5238226;JG-15115;TEC-PH-10001573;127782;4;105.57
ES-2011-5335946;RC-19960;TEC-PH-10003325;6162;5;105.5
IV-2014-6290;PN-8775;OFF-FEL-10004665;41466;2;105.5
ES-2014-3848533;JH-16180;OFF-AP-10000486;107808;2;105.48
IN-2013-45902;NK-18490;FUR-CH-10002091;820665;5;105.45
ES-2014-1054685;MH-17455;TEC-AC-10003947;48888;6;105.43
SF-2012-2450;NP-8685;TEC-HP -10003618;119832;4;105.42
US-2014-102106;CM-12655;FUR-TA-10002519;514548;3;105.38
MX-2011-120418;PS-19045;TEC-PH-10002867;174464;4;105.34
MX-2011-141397;JP-15520;FUR-BO-10003199;11072;4;105.34
IN-2013-47393;MH-17455;TEC-PH-10001884;6642;10;105.33
IN-2012-78333;CM-12715;OFF-ST-10000622;85248;6;105.33
CA-2011-119151;MP-18175;OFF-ST-10003470;111792;4;105.31
MX-2011-169628;TP-21130;TEC-CO-10002617;63221304;3;105.27
MX-2011-129567;BG-11035;FUR-CH-10000326;62958;7;105.24
IT-2014-2840952;CB-12535;TEC-PH-10000160;1549296;4;105.19
IT-2012-5960351;HP-14815;TEC-CO-10003516;7295295;7;105.11
IN-2011-54120;KM-16720;FUR-CH-10000027;918;2;105.11
CA-2013-124590;SP-20920;FUR-CH-10000454;1537074;9;105.11
CA-2012-150770;LC-16870;TEC-AC-10000844;33996;4;105.11
NI-2014-3990;SV-10815;FUR-BEV-10002369;60561;6;105.1
MX-2011-169019;RD-19930;TEC-CO-10001087;4946088;5;105.08
MX-2013-149538;TA-21385;TEC-CO-10003212;113494556;7;105.05
CA-2014-140053;CA-12265;FUR-FU-10003708;54585;9;105.04
MX-2013-153654;DW-13540;FUR-TA-10000317;1022528;4;105.03
CA-2014-142622;JK-15625;FUR-CH-10004289;614272;8;104.98
IT-2014-5989338;MP-17965;OFF-ST-10003785;1603071;9;104.92
IN-2014-43039;MG-17680;FUR-CH-10004009;82296;6;104.87
MA-2013-2910;LR-7035;OFF-SME-10000538;77328;6;104.77
IN-2013-13149;JW-15955;FUR-CH-10003846;105714;6;104.76
MX-2014-136700;LB-16735;TEC-PH-10002672;21713;5;104.76
ID-2013-15837;LC-16870;FUR-BO-10001192;586944;2;104.75
ID-2012-27450;AH-10075;FUR-CH-10001147;4851288;4;104.75
ES-2013-2694304;TB-21595;TEC-CO-10001487;58716;4;104.73
MX-2011-120054;SN-20560;OFF-AP-10004245;7572;2;104.69
ES-2014-2774938;FH-14350;TEC-MA-10001777;6774075;3;104.69
ES-2014-1472055;EL-13735;OFF-AP-10004464;53643;1;104.69
CA-2011-106376;BS-11590;OFF-AR-10002671;1113024;8;104.67
US-2013-150861;EG-13900;FUR-CH-10002965;542646;3;104.67
EG-2012-3730;RA-9285;OFF-HAM-10004122;56652;2;104.64
US-2011-156034;BG-11695;FUR-TA-10002611;128008;5;104.63
ES-2013-2911640;JG-15805;OFF-ST-10002555;79356;4;104.61
IN-2013-67098;RB-19360;OFF-AP-10002104;92592;3;104.6
IN-2011-52300;AH-10210;TEC-CO-10002578;104856;4;104.6
IR-2013-390;JG-5160;FUR-HON-10004137;26574;2;104.59
IN-2014-17104;SU-20665;FUR-CH-10001871;5007;5;104.58
CA-2013-152289;LC-16930;FUR-CH-10002126;1024716;6;104.57
MX-2014-142566;RA-19945;FUR-BO-10003106;117408;12;104.56
MR-2013-900;SC-10845;TEC-STA-10003081;58344;8;104.55
ES-2014-4598380;BW-11200;FUR-FU-10002539;34209;7;104.54
IN-2012-86698;NC-18625;TEC-CO-10001204;63318;2;104.54
US-2011-153745;LD-17005;FUR-BO-10002325;659424;3;104.52
MX-2012-147382;MH-17620;OFF-AP-10003559;72312;2;104.5
ES-2014-2638373;JC-15385;TEC-CO-10001191;212472;6;104.46
MX-2011-121671;ED-13885;TEC-MA-10001290;12362;7;104.38
CA-2013-168543;DK-13225;OFF-AP-10000938;70686;7;104.38
IN-2013-33400;TB-21625;FUR-TA-10000222;1180095;5;104.37
IN-2011-81833;TS-21610;FUR-TA-10002341;191724;4;104.29
CM-2011-1770;CL-2565;TEC-OKI-10000616;3519;2;104.28
US-2014-128951;RS-19420;FUR-TA-10004575;87294;3;104.25
CA-2012-125416;KC-16540;TEC-AC-10001552;44793;9;104.24
US-2014-109253;PR-18880;FUR-TA-10001539;568728;3;104.24
IT-2012-3079936;LH-17020;OFF-AP-10000540;900234;2;104.17
IN-2014-52538;LS-17245;TEC-CO-10001703;56907;3;104.17
IN-2012-11210;JM-15265;TEC-AC-10001254;57945;5;104.17
IN-2013-37929;BW-11110;OFF-EN-10002924;361584;8;104.12
RO-2013-8050;CG-2520;FUR-DAN-10002028;82656;2;104.07
